feature1,feature2,label
-0.14173902908430014,-1.209323314654193,0
-1.524000785049699,0.8794345427151673,0
0.13096925588073216,0.1848578074794638,0
-2.9498968794945557,-1.0518648372180008,0
0.45222579941249524,0.8579089907762126,0
1.0830693333376522,0.2625402090506242,0
1.4253757682713988,-2.6503687157545714,0
3.9917018351905136,0.3817951834630594,0
1.3838656071326274,1.5624053355235281,0
2.4544622537530243,-0.7533594337423177,0
-2.3151809962725367,-1.8886254432716227,0
0.535533971327675,-1.1524355520929705,0
0.9550820149951789,0.37814147613078697,0
1.9899925344318132,1.6496114041186185,0
1.477275314460572,0.5607964768949731,0
-0.5027871291725837,2.2299123806595462,0
0.9744577147960494,-0.8000655980445803,0
-0.584743392010343,-1.9964576087506982,0
1.3842603058806007,-2.4051622744188625,0
2.246222188134677,1.4441702237939964,0
-1.3878479296484063,-0.12758755801056387,0
0.7033817092523132,0.13994844119920724,0
3.359378543783066,0.7670793186258225,0
0.3647729104006548,1.3936542945413206,0
0.6632992088625673,-2.158715666678269,0
-0.24758655393007012,-0.47110343963634593,0
0.3899577943181646,2.1255531994210104,0
-2.6461619890441024,-0.5853948484948455,0
2.012230583946918,0.8466702249565984,0
-0.8892676105409785,0.895619899424507,0
0.885165052123002,-0.0653864874128598,0
2.559705765411598,-0.360736334679487,0
-1.7628489385635693,0.4848912535757691,0
-0.8339014941919607,0.9469886828111604,0
-0.0212608632132725,-1.232245600774348,0
-1.8641974053401904,1.27411584555432,0
-0.8110485821692738,1.3976924247755056,0
3.5424576148884617,3.5344675834080226,0
-0.5352821461553644,-0.9490399284546607,0
0.7925354004365877,-2.1647085518211338,0
0.2590919001290142,1.1669269461290792,0
-1.7279103366320823,-2.060139675000534,0
1.6106665530368682,-0.09427518654647238,0
-1.6917363538214727,-0.7021144636104452,0
0.6690407207349074,0.7121352594594657,0
-0.5479916958748511,1.4846630063858797,0
1.2949480518420051,0.5350756361191609,0
1.8150038967074131,-1.2318949837542952,0
-0.5508367114738798,-0.030028044571968834,0
0.17577951452127766,-0.5489045035597944,0
2.5598951437009694,1.1939247357832352,0
1.6308158000767277,-0.0758544222607665,0
0.8725215836850392,0.25839754332532766,0
-2.810879664582912,-1.6382712860833506,0
0.5052059935489237,-0.6553156206309922,0
2.7851347823175785,1.6525002816722156,0
-2.4693801645940434,2.192709893871955,0
-0.17877299227627402,0.554065821705218,0
0.9151499626580053,-0.38349793222793405,0
-1.9336767931939118,-0.6216512440932078,0
1.4933454383876361,3.772044487955765,1
0.5463479706416071,4.832907857740388,1
4.1020395708227415,4.328249582954415,1
2.869791252409478,2.1730395002843084,1
2.608562812413197,3.4197583379077954,1
3.7249738115835735,0.9809397660591473,1
4.1562520488302965,1.96202446174785,1
4.408357965217365,2.767874916027984,1
3.076855953362675,1.9087122819233184,1
1.7153621343308518,3.6850267781952324,1
3.7658153085582833,3.3118546048814044,1
3.857749242948073,1.7097300304695395,1
3.314723452823576,3.300373538987504,1
3.996483483404179,1.10418898111476,1
3.178519047509781,3.747576317340201,1
3.7890218717030253,4.125471509018254,1
3.602570979389633,2.6851912049285813,1
2.6379355772865516,3.617115615554625,1
1.262013975444133,5.626784668121931,1
4.782542963551205,1.1590970559517055,1
3.7679434503973033,1.3487230713774623,1
1.4761970065270407,4.3239526920239335,1
2.9897690155647836,4.308168930901122,1
3.9285474804752143,4.126085349186024,1
2.138964784252623,2.4055650305214193,1
3.4931896850798494,1.6411800935854997,1
2.4154127655060615,3.0042690736261113,1
2.6690769894381208,3.904449054717542,1
3.8870668434758886,3.1917231938610087,1
4.427462983405626,3.3022140298026144,1
1.9961896035947628,3.78466093390122,1
3.7718071781753286,2.1382268468469614,1
3.3483477295325286,2.6940981587797217,1
2.5144624524932597,3.109189338566922,1
2.7200965918589324,0.9591171727444885,1
4.610890567853298,2.81979271273144,1
1.8927407234307,2.8613049499002967,1
3.006064293446766,3.2597117426752273,1
4.081690845312757,2.33240052683362,1
2.1469975482902512,2.4029609786524486,1
2.873686618689272,2.70896176395817,1
2.011756519932154,5.20828735903116,1
4.352299681520316,0.9399230190378591,1
3.055432529285989,3.919441778915014,1
5.782768736200617,5.512032451591811,1
3.047327354458857,3.714115015504058,1
1.8776462538269785,4.439706154072376,1
3.359743725913985,2.35255347848301,1
3.28042427554577,1.5775895720140756,1
4.132638147041072,2.818690321138076,1
0.05009527008824562,5.57702818958128,1
1.6096790412785835,2.841422756148935,1
4.576247803285851,3.080060265596725,1
1.972827959302144,2.589015797773871,1
3.613407790904046,1.872419693559491,1
4.107551002381397,2.9957142202362776,1
2.0646526591123506,3.030549738152594,1
1.23239967888987,5.542229422273179,1
4.592875137702573,0.3674914917590366,1
4.026620972482296,2.2211681161603862,1
0.8156619918792349,1.3651683147534461,0
1.9094080602338934,2.002729729353482,1
0.06899506071689065,1.467655254489354,1
1.2254215638887962,0.45564866950686767,0
3.3051871624527873,2.205536560309671,0
-0.42864606678359396,2.63520602400675,1
3.357106693434295,2.760704727988411,1
-0.32467362857102017,0.29381308686794105,1
2.1158941740333574,0.811564513045772,0
2.047708428834821,1.9129074033875733,1
0.8285065119328666,0.7758666190306159,1
-1.7676992595279992,-0.008794121239272534,1
