feature1,feature2,label
-0.11122065190294045,0.6645615012792434,0
1.144137105733528,0.4978456001425314,0
-0.20064876304031332,-1.2035626969514095,0
-1.341835775471363,-1.0300953967855488,0
0.5642014920195627,1.024207975797293,0
0.47121163492411405,0.8685820013582934,0
0.9998903907799677,0.961449598216423,0
0.5096168761225275,0.40025702937285645,0
-0.4456442194249144,-0.8559593050415494,0
-0.7206144988870148,-0.8906262722232912,0
1.1067402799722184,0.44117092495034554,0
1.3544131271104167,-0.2520737549908816,0
0.0733211256336187,-1.3289247917243758,0
0.04132460903070179,1.2545738142399339,0
0.5285335203113348,0.47162093033555563,0
0.5548786913034804,1.2461306532093477,0
-0.6557641949544617,0.9136502132179831,0
-0.9279596135883241,-0.6063582985325505,0
-0.5655030960232,0.5472465690933789,0
0.23834251428316958,1.1568957820510517,0
-1.4381059813234,-1.1265163537529193,0
1.0194489963801945,1.1824458890090068,0
-0.05193043408520859,2.4923367398345837,0
-0.5733628589322559,1.3480622779069595,0
-0.6501363435030345,0.5527966355654228,0
0.06482948282793294,-0.5462018569852868,0
0.024311954762369914,0.9243892920925966,0
-1.4965263854192532,-0.08404377055702096,0
0.09575232563732139,-1.2915495241674404,0
1.531910810047523,-0.2673163673214048,0
-0.5602135103171435,0.13782817142507564,0
0.5832933596465135,0.5910982474546854,0
0.647479678739959,0.6762037672466712,0
0.5999789286054161,-0.21020811196277245,0
1.012930019610324,-0.47883837122134687,0
1.07371560309009,-0.3088148417561883,0
-1.1317287870676624,0.9749087543269895,0
0.6112026921005591,0.9579945055497181,0
-0.8372686372026106,-1.2324246549730282,0
-0.6317222558977765,0.6754703599934216,0
0.12357770159831222,0.4478350061311202,0
-1.0892136491086903,-0.23407258417887236,0
1.86175274443228,0.41563582119188724,0
0.3930424578620849,-0.20774989297910917,0
0.7995662172253666,1.3056739735383203,0
-1.1837512058181634,-1.1339409385071035,0
0.12132435226192828,0.6606715344127976,0
-1.0067242655445137,0.15973355526307653,0
-1.1936057507289215,-0.2724842934730333,0
-0.9246009953023387,0.44751713589215053,0
0.8037736518379082,-0.6741618369791638,0
0.7641931225231436,-1.2705529786726086,0
0.8075913637647403,-0.34072873393052827,0
1.407219076504227,-1.2201539624977948,0
-0.35227179927187297,-0.5735564890382826,0
0.44793816820567334,-0.2644426653472013,0
0.6885557953327749,0.13831065532569176,0
0.3328335772465703,0.7094993579117188,0
0.939507277128122,0.5259976445204922,0
0.25170972214078774,0.2521207796309456,0
-1.23922531084117,1.323730897313033,1
2.8735538182525158,-0.7035359719556953,1
-0.26887376395621587,-3.60472635800069,1
-2.553496066523152,-1.960320168119704,1
1.4632687890784695,2.8746116043559993,1
1.80522698563902,2.2021997297625635,1
2.803783875043507,1.056664930317857,1
2.3221198645444225,-1.9798075434502789,1
-2.7559313737607574,-2.011536841769434,1
-0.610572559351197,-3.1280056478128846,1
2.928431681940097,0.4288966898340566,1
3.5168436422026765,-0.8117759782288392,1
1.7008382249345153,-2.6812755360232403,1
0.5614179304334066,3.128688844785533,1
1.6712355209041097,3.262266657495453,1
1.8022819724074344,2.8869956747058843,1
-0.7828633327839813,2.8524487298628265,1
-2.65443161637475,-0.488648479208901,1
-2.9463880335350274,1.5984776325418775,1
-1.023955935111006,3.46584067228761,1
-2.781086826849606,-2.5005914776934697,1
2.6631795799019007,2.958777029511956,1
-0.4836600466013197,2.955568651432895,1
-1.9323928129740486,1.7900600772413489,1
-2.8752968472290994,0.5521535384566121,1
1.0256395359267394,-2.8876021925452546,1
0.506257626255318,2.4279523973545687,1
-2.8364945714457304,-0.49466988481925267,1
-2.659555153622354,-1.4316969394012204,1
3.0618336154216172,0.6876684306986499,1
-2.385700927667871,-1.6685546371230378,1
1.0058039369560525,2.3428136446691634,1
2.321753124405556,1.0446971894713775,1
2.909852257609277,-0.3365316022522211,1
3.4323146144793033,-0.7416351946804856,1
0.9803108880856659,-2.9715337096762844,1
-1.0320720987863072,2.7524764497312395,1
2.79539467505544,1.5473306753691762,1
-0.8678571515390008,-1.8399584455209914,1
-2.868237041171574,1.2759460027484768,1
2.4739152081491738,1.95705350752806,1
-3.065278361437832,0.10067395273201508,1
2.72767570727011,0.2809339882045974,1
2.3135273636378715,-1.276624275929084,1
0.40928682889547086,3.4833740252282324,1
-0.7368922658881458,-2.9157275257732285,1
-0.8043113312164225,2.8970116675445956,1
-2.169001514963823,-0.7093047134072124,1
-3.07742010635223,-1.0682939789854167,1
0.3628894866037068,2.584484655362213,1
2.699278945723294,-0.5208088942399517,1
0.5860108652905662,-2.0711113833039176,1
3.5125248077268587,-1.4823702036736388,1
2.0839203887949704,-1.702688168023514,1
-2.783611475364429,-0.861104558275312,1
3.23333846421704,-1.6637731904955035,1
1.6972698369651535,2.0220769750384893,1
1.0053547210283083,3.472427627602877,1
2.464337629769062,0.666301920053848,1
-1.2905992387987335,2.5428875586422803,1
