feature1,feature2,label
-0.18214124416726418,-0.2189069623284733,0
-0.7809040343515792,0.7275012264862595,0
-0.36898343461168925,-0.38319822753988575,0
-1.4938381471834734,-0.7270280761787897,0
0.3928205660058099,2.6042225117661113,0
0.9196416266704774,0.7362494378439365,0
1.2240955301419254,-0.8404899706095749,0
1.6173318046973915,1.592163508023225,0
0.3336012063866418,0.9158518428806972,0
1.2498419934023421,0.1211571356747635,0
0.0009283666685679925,-2.315809813450596,0
0.9970230475622877,-1.5772131694332518,0
0.18002204107054431,1.0713858621588102,0
0.8410806780153406,0.6457662978486282,0
0.30836338423214354,0.7141203635361888,0
-0.7702291962973071,1.5554615988611866,0
0.5633303239334957,-0.8429666987772202,0
0.9700490800131741,-1.0058071034615055,0
-0.21361741058877848,-1.0674890837550368,0
0.7209190089793656,1.674890144630795,0
-1.1214753279331742,-0.6112148982603028,0
0.5031998377371257,0.38248009974266906,0
1.0402115043815896,0.7532648815942944,0
-0.3671088910707184,0.6008213744418195,0
1.4666650298506705,-0.9766113901721344,0
-0.7185657874145552,-0.014275117135961246,0
1.3414716027314204,1.408302423341545,0
-2.118196820306225,-0.6693487546461454,0
1.5148454569307805,0.21834277367686428,0
-0.5527453964283555,0.588207043335558,0
0.04434131535593494,0.29238489645025917,0
-0.0644161654097839,-0.15218294012306355,0
-1.5080720934062102,-0.6494395801212315,0
0.37680179763798066,-0.15094164541612898,0
-0.21064835066080648,-0.5703755732743931,0
-0.3613594138862727,-0.26189056754308077,0
-0.1697136918433304,0.8184646184029897,0
1.3670602338700395,2.9107688009008736,0
0.17364855060045492,-0.524997086231545,0
0.9492183362447238,-1.2659084192820587,0
0.06844382223432198,0.6998630583809677,0
-0.22775026963838885,-2.157936645398137,0
2.01757120802311,-0.526746422650811,0
-1.0330295909557028,-0.33422733053593834,0
0.34264801168711456,0.4040697510226574,0
-0.6724552443176227,0.1537504040644879,0
0.4771445089300268,0.8689657893148766,0
1.2498408386920303,-0.7386366500529393,0
0.06282461911307136,0.027729714014640083,0
0.5192962427535321,0.19309247092071122,0
3.021572174310534,2.735333836907726,1
3.0715849147303245,2.2008459756638072,1
1.9272012981808728,2.4003666436318762,1
0.9180586347699284,0.15801830528964017,1
2.0877264673475806,1.6386355347794475,1
3.5661209526103086,4.197836104768297,1
1.1289262263671729,3.5862149823587637,1
2.668555214607294,2.3278650741801217,1
2.9553767788323038,1.2905888772685619,1
0.7964030705063948,1.3211813997651058,1
1.8181379485493832,1.1578310239767422,1
1.0769596802244554,1.130412596891641,1
-0.10646965527698149,1.9799003548889822,1
3.720033922485878,2.9705121031145403,1
2.4774971218964823,1.9761343138863454,1
3.3025090501963392,2.928568225682908,1
2.721088066400631,2.818197362182894,1
2.508837407901633,3.4976832554592283,1
2.4265994084675624,2.356593569831646,1
2.1173713086966286,0.3981789887228737,1
0.7383323433652471,2.578428901176847,1
3.422287673575812,3.2309666588681893,1
1.1485043094765643,2.281871302741854,1
3.0074168746431154,1.7072705451192232,1
1.0402708976419333,1.5897541056454139,1
1.7652965061846118,2.693969041357361,1
2.901621647108921,2.625076267687201,1
2.0938593980352453,0.887751401641317,1
0.13801884716305984,0.4767790166109734,1
2.8647815680468676,2.946360424735491,1
2.710230042269267,4.004010845392422,1
1.3525878808146738,0.7871414977408632,1
1.3043733310622039,1.171472026200228,1
0.4517247675839063,2.2427677097235432,1
2.6382184736984495,1.4491393681388105,1
3.190502322700719,2.611436096228534,1
2.6217678555170187,2.7169834394787453,1
2.4233783430245475,1.7902965818607683,1
1.6981333111181547,2.8071780727843083,1
1.9640164241832385,3.1851349814864456,1
1.4668740396348248,0.7298810815869194,1
1.6242360382666048,2.9057788048243127,1
1.4569578710697204,2.6257215891767656,1
1.7974566393097233,2.491835158372214,1
3.965980403048274,1.6874694314381824,1
1.509286558823716,3.0608522745746205,1
1.7773421646375906,2.1074493723631007,1
2.2470822892581923,1.808091782574033,1
1.832013175555762,3.5192417331294354,1
2.463804997393031,1.9970127781754474,1
