feature1,feature2,label
0.8961128858888247,-0.08218584853436121,0
1.2301345797879377,1.6284100616115156,0
-0.5433324785802411,-0.3279194609406928,0
2.7867803591435636,0.8188133242441297,0
-0.7616487206609317,0.9278331926514368,0
-0.7455739380082144,-0.35217318955219695,0
0.5144911242164696,-1.8481411195272182,0
-3.0191722492581903,-0.48639060719164595,0
-1.8315574813598865,0.29056547192127297,0
-1.6212801880814067,-1.4041162873966593,0
2.7700439904902594,-0.41250281974571046,0
0.18558830050084626,-1.586019773332422,0
-0.9900917242193316,0.2198176494066027,0
-1.9871513533713443,0.26792354055274137,0
-1.1118670988569754,-0.22373397489980917,0
-1.1152230868031738,1.8739240434671354,0
-0.0188206950168957,-1.122870963716482,0
1.639083988202532,-1.1574517477392212,0
0.15924809973396475,-1.9410246924028327,0
-2.366664365073081,0.28210456934874595,0
1.1998095624004075,0.1598946370432806,0
-0.14980997300645985,-0.21452817617227665,0
-2.680904848129824,-0.7532943319788035,0
-0.8453442863545306,0.9917893029615445,0
0.7717097599705995,-1.7225419842666383,0
0.4352415054768774,-0.2932960857108389,0
-0.9602476775898122,0.7149228148959825,0
1.6338065589468371,0.8828567118295734,0
-1.3268762739050617,-0.3799793224130927,0
0.6181470366952031,1.053008532465293,0
-0.922647172783944,-0.19161151226999712,0
-2.2403551191757414,-1.2986453882140998,0
1.3820791917091209,1.231461710374338,0
0.03851594115681327,0.8605187600959608,0
0.5823675205600551,-0.6320456968765151,0
0.7700828792793033,1.3944503513480253,0
0.054263855243110226,1.5656669619159649,0
-4.635682488268049,0.868112851801551,0
0.17067591439577462,-0.3590290381817469,0
0.1659145356004659,-2.0261002742870686,0
-0.36913113620401755,0.4233256389638511,0
2.718389255310312,-0.6420517681563322,0
-1.1870486603397898,-0.6969658235367867,0
1.5703444677125795,0.3875828303081421,0
-0.8894724019790492,0.45099748113129673,0
0.14733102270935336,0.919344897067006,0
-1.274928103900918,-0.24270193689566574,0
-0.6434496946903898,-1.532805907658184,0
0.6028553525705438,0.29178522426755027,0
0.09014297859093884,-0.17162424918278568,0
3.496455176142434,1.492487859202522,1
3.2724520912907074,3.467438071427578,1
4.401960697418123,3.732377691190446,1
4.302344302410682,7.207812674533146,1
3.9802638223508366,4.425871096997655,1
3.951718004228061,0.7864684522000983,1
6.545783747384089,4.1856727473684625,1
4.432095223049045,3.6689214197694042,1
2.899517259509964,3.908850775590543,1
4.7843496679356186,5.96641287335211,1
3.1003121417045327,5.4296232252323815,1
2.516326868884372,6.638949746678443,1
6.0898538876600075,4.8950474419655094,1
3.5495133577472346,2.363507027527377,1
3.558936327589016,4.2354357783018175,1
4.067338297521336,1.2244467148057958,1
4.481172886454554,2.092319823606071,1
5.647446378359315,2.3928047744467307,1
3.5953887641150732,2.6112269183127395,1
2.8104288289936075,5.352680698035925,1
5.224920714725785,4.4183408845698375,1
4.209130515643177,1.1650630478876818,1
4.734719041215477,4.473335197387002,1
2.5347349527659913,1.7167921448630656,1
4.225140251107942,4.882684595059327,1
4.377538966056776,4.581401965426761,1
4.318019659481205,2.806168778826831,1
3.2837469611833634,4.407363477589408,1
4.471981607312548,7.202750384877689,1
4.688825464667639,1.8538787212552925,1
4.839019255166569,2.465075717260443,1
3.168441666802604,6.046917580475399,1
4.481795326107609,5.628494355461623,1
5.919202230834989,5.425109204066836,1
3.2560314454973938,3.4976743371238763,1
3.186640732460456,2.5091156429474886,1
4.486266335596149,3.9623830045528803,1
5.042501494787179,4.402507766137632,1
5.540766140829384,4.0408541379008875,1
6.939149459911386,3.460771089726061,1
3.05887025936564,5.023748370421455,1
4.270082842812204,2.0925842817457223,1
4.6380872279367225,3.62799048086239,1
3.9613466849208434,5.007288693736173,1
2.5801951591327406,2.475619891209127,1
4.766557327188637,3.275805333831388,1
2.6222379005859477,4.5539671190016,1
4.503261391800965,4.253040597265596,1
3.98241165303644,2.604501251268611,1
2.845575717644115,4.22460208898929,1
